
❤️歌曲,#genre#
逍遥之第,http://cjx.999315.xyz/yzzy/20251229/28396_cd347f00/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251204/8303_b0c2b4c9/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251120/9148_aad5adc3/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251128/1070_dc58e3a3/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20251230/12326_0b896b55/index.m3u8

🎬综艺频道,#genre#
女孩好野,https://play.modujx12.com/20240630/zna18pNl/2000kb/hls/index.m3u8

🎬电视剧集,#genre#
骄阳似我,http://cjx.999315.xyz/yzzy/20251224/27759_b54daf1b/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20260101/28630_6ce9f61e/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251118/8957_90a82bf9/index.m3u8
突然的喜欢,http://cjx.999315.xyz/yzzy/20260201/16367_ff4d70de/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251127/25167_25485df2/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20251229/28395_78b95084/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251118/8956_82039d16/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251212/1939_f22e4747/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251219/27252_71d1f887/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251126/871_aeb3135b/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20251231/28454_0334bbbe/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251122/95_812b4ba2/index.m3u8

🎬综艺频道,#genre#
女孩好野,https://play.modujx12.com/20240630/voQ9UzUQ/2000kb/hls/index.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
寒舍不寒,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161297180795573_hlsb.m3u8

🎬电视剧集,#genre#
长安二十四,http://cjx.999315.xyz/yzzy/20251212/8753_48c8c396/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251119/6853_f26ecc6e/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251120/9147_16475e51/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241017/6316_dbb43018/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
逍遥之第,http://cjx.999315.xyz/yzzy/20251230/12328_0b2978ae/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251121/9_45c48cce/index.m3u8
太平年,http://cjx.999315.xyz/yzzy/20260205/13518_f419f44d/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20251231/28453_8e9f2243/index.m3u8
太平年,http://cjx.999315.xyz/yzzy/20260205/13519_4843444b/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20260101/28632_c45b8765/index.m3u8

🎬综艺频道,#genre#
女孩好野,https://play.modujx12.com/20240630/xMLe6iZV/2000kb/hls/index.m3u8

🎬电视剧集,#genre#
逍遥之第,http://cjx.999315.xyz/yzzy/20251231/28452_8ce72432/index.m3u8
沉默的荣耀,http://jx.999315.xyz/yzzy/20251015/19676_ebddf459/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251123/188_9dcb88e0/index.m3u8
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251122/96_26657d5f/index.m3u8
逍遥之第,http://cjx.999315.xyz/yzzy/20251229/28394_7c3a966d/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251212/26612_2ebb3462/index.m3u8
晴彩羽毛,http://drive.mxmy.net:8888/rtp/239.3.1.127:8001
逍遥之第,http://cjx.999315.xyz/yzzy/20251230/12327_bf15e9bb/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251214/2043_d79c6256/index.m3u8

🔥经典轮播,#genre#
海绵宝宝,http://cfss.cc/cdn/huya/11352919.flv

🎬电视剧集,#genre#
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260115/11344_2e87d147/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251216/27141_ab0e8f1a/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251130/1167_9da187a7/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251203/8250_b0d33633/index.m3u8
沉默的荣耀,http://jx.999315.xyz/yzzy/20251003/18225_2890f648/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251202/10523_737eb13c/index.m3u8

🔥经典轮播,#genre#
李连杰,http://cfss.cc/cdn/huya/11342390.flv

🎬电视剧集,#genre#
唐朝诡事录,http://cjx.999315.xyz/yzzy/20251121/8_c9f0f895/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20251229/28413_20f3d998/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6088_009a8cd8/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
天书黎明,http://cjx.999315.xyz/yzzy/20251130/1168_2f29b6e3/index.m3u8
长安二十四,http://cjx.999315.xyz/yzzy/20251220/2698_fb4ab556/index.m3u8

广东频道,#genre#
广东珠江,http://iptv.xxika.net:8188/udp/239.77.0.1:5146

🎬综艺频道,#genre#
女孩好野,https://play.modujx12.com/20240630/odiMGSME/2000kb/hls/index.m3u8

🎬电视剧集,#genre#
骄阳似我,http://cjx.999315.xyz/yzzy/20260102/2993_58aaee7a/index.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
吃面条,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524559107583246_hlsb.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6090_d1575910/2000k/hls/mixed.m3u8
女孩好野,https://play.modujx12.com/20240630/zhGCKKGb/2000kb/hls/index.m3u8

🎬电视剧集,#genre#
天书黎明,http://cjx.999315.xyz/yzzy/20251203/1300_6f3e29a3/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251201/1192_52292e0c/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20240725/2820_8d75881a/2000k/hls/mixed.m3u8

卫视频道,#genre#
贵州卫视,http://drive.mxmy.net:8888/udp/239.3.1.149:8076$LR•IPV4『线路27』

🎬电视剧集,#genre#
突然的喜欢,http://cjx.999315.xyz/yzzy/20260123/12082_1831d62b/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20260101/28790_8381d2a3/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251201/1191_b20bb95a/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20251230/28435_dec8b1ac/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20251228/28303_4e901913/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260114/14027_e394c4fc/index.m3u8

广东频道,#genre#
广东珠江,http://www.maomizi.cn:9527/udp/239.77.0.1:5146

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241024/6649_7c06959b/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260113/11211_68dfff28/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6086_94e1ebc7/2000k/hls/mixed.m3u8
CCTV-16,http://drive.mxmy.net:8888/udp/239.3.1.184:8001

🎬电视剧集,#genre#
突然的喜欢,http://cjx.999315.xyz/yzzy/20260201/16366_53b1ab0f/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20260101/28795_e02721e8/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251202/10522_00c9f07b/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20251228/28298_2e668e3f/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20251231/12439_5f221386/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20240704/1977_107116d9/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
突然的喜欢,http://cjx.999315.xyz/yzzy/20260122/12005_aa624581/index.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
父与子,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257492751370032_hlsb.m3u8

🎬电视剧集,#genre#
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260114/14026_f3f22264/index.m3u8
突然的喜欢,http://cjx.999315.xyz/yzzy/20260123/15245_772d3166/index.m3u8

🔥经典轮播,#genre#
成龙历险记,http://cfss.cc/cdn/huya/11352946.flv

👨‍👩‍👦‍👦经典小品,#genre#
主角与配角,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516480426863393_hlsb.m3u8

🎬电视剧集,#genre#
突然的喜欢,http://cjx.999315.xyz/yzzy/20260122/12007_5c142c3b/index.m3u8
突然的喜欢,http://cjx.999315.xyz/yzzy/20260122/12008_b6c8cf4c/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251211/8696_4e0ccd2b/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260115/11343_d7b0a6a7/index.m3u8
突然的喜欢,http://cjx.999315.xyz/yzzy/20260130/12911_136aa7fe/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20240808/3440_cc273ce5/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
突然的喜欢,http://cjx.999315.xyz/yzzy/20260129/6352_9f16b57b/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260112/4256_ec99dd0b/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260113/11210_de1b8f4b/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251210/1782_4a2ddf14/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6087_c5b35f4c/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
天书黎明,http://cjx.999315.xyz/yzzy/20251205/10722_9e9aa9cf/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260111/13761_0e78a1b0/index.m3u8
突然的喜欢,http://cjx.999315.xyz/yzzy/20260122/12006_ef126722/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251211/8697_e834cb11/index.m3u8
玉茗茶骨,http://cjx.999315.xyz/yzzy/20260112/4255_87db7e71/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251209/11069_2bc4cdc1/index.m3u8

🗽国外频道,#genre#
PARAMOUND  WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23012

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6085_dca81094/2000k/hls/mixed.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
警察与小偷,https://txmov2.a.kwimgs.com/bs3/video-hls/5192368981698476185_hlsb.m3u8

🎬电视剧集,#genre#
天书黎明,http://cjx.999315.xyz/yzzy/20251206/2563_dbd22ba3/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251205/10721_9012aff7/index.m3u8
天书黎明,http://cjx.999315.xyz/yzzy/20251206/2562_dbab2adc/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20241012/6089_9b172ce2/2000k/hls/mixed.m3u8
女神在线,https://v.lzcdn23.com/20240627/1471_d5563f19/2000k/hls/mixed.m3u8
女孩好野,https://play.modujx12.com/20240630/tjzRbNSm/2000kb/hls/index.m3u8

央视频道,#genre#
CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092

👨‍👩‍👦‍👦经典小品,#genre#
演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlshd15.m3u8

🎬综艺频道,#genre#
女神在线,https://v.cdnlz18.com/20240815/15414_88992e18/2000k/hls/mixed.m3u8
西游记后�?,https://live.metshop.top/yy/1382736846

🐬少儿动漫,#genre#
葫芦兄弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5223049779458999093_hlsb.m3u8

🎬电视剧集,#genre#
太平年,http://cjx.999315.xyz/yzzy/20260202/6651_06ccc6fa/index.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
同学会,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553308164378988_hlshd15.m3u8
姐夫与小舅子,https://txmov2.a.kwimgs.com/bs3/video-hls/5225583031570305791_hlsb.m3u8

🎬电视剧集,#genre#
太平年,http://cjx.999315.xyz/yzzy/20260202/13273_8954b3ee/index.m3u8

央视频道,#genre#
CCTV-5,https://cdn16.163189.xyz/163189/cctv5-2
红牛极限运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8

电影频道,#genre#
龙华偶像,https://cdn8.163189.xyz/163189/lhox

央视频道,#genre#
CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220

🎬电视剧集,#genre#
轧戏,http://cjx.999315.xyz/yzzy/20260109/10939_5a678411/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.cdnlz18.com/20240830/16132_e580f98b/2000k/hls/mixed.m3u8
女孩好野,https://play.modujx12.com/20240630/UqoJ1Ku1/2000kb/hls/index.m3u8
女神在线,https://v.cdnlz18.com/20240822/15770_e2803779/2000k/hls/mixed.m3u8

📡卫视频道,#genre#
广西卫视,http://59.35.185.47:8188/udp/239.253.43.36:5146

🎬电视剧集,#genre#
骄阳似我,http://cjx.999315.xyz/yzzy/20260103/10399_e9bcd1b0/index.m3u8
骄阳似我,http://cjx.999315.xyz/yzzy/20260102/3000_e93028bd/index.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
还不还,https://txmov2.a.kwimgs.com/bs3/video-hls/5203065042375807425_hlsb.m3u8
狗娃与黑妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472409144867699_hlsb.m3u8

🎬综艺频道,#genre#
女神在线,https://v.cdnlz18.com/20240801/15146_804fbbf1/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
骄阳似我,http://cjx.999315.xyz/yzzy/20260104/10542_44e207ae/index.m3u8

🎬综艺频道,#genre#
女神在线,https://v.lzcdn23.com/20240625/1327_a24935d6/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
骄阳似我,http://cjx.999315.xyz/yzzy/20260103/3192_766e428d/index.m3u8
陈瑞-三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url

🎬综艺频道,#genre#
女神在线,https://v.cdnlz18.com/20240531/13296_07626cd3/2000k/hls/mixed.m3u8
女孩好野,https://v.lzcdn23.com/20240622/1075_5a73a48b/2000k/hls/mixed.m3u8

🎬电视剧集,#genre#
太平年,http://cjx.999315.xyz/yzzy/20260202/13272_fd7fb6f8/index.m3u8

🌐央视频道,#genre#
CCTV4-中文国际,http://78962588856486165751857.iepose.cn/631780421

🎬综艺频道,#genre#
女神在线,https://v.cdnlz18.com/20240718/14474_1def3675/2000k/hls/mixed.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
街头卫士,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708889618362322_hlshd15.m3u8

卫视频道,#genre#
东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
好莱电影欣赏,http://rihou.cc:555/tv/[Hk]好莱电影

广东频道,#genre#
广东珠江,http://wmh.wmh.ink:6633/udp/239.77.0.1:5146

🎬综艺频道,#genre#
女孩好野,https://v.lzcdn23.com/20241007/5773_86b77f64/2000k/hls/mixed.m3u8

📡卫视频道,#genre#
北京卫视,http://59.35.185.47:8188/udp/239.77.1.4:5146

🎬综艺频道,#genre#
女孩好野,https://v.lzcdn23.com/20240629/1610_521726a0/2000k/hls/mixed.m3u8

央视频道,#genre#
CCTV-15,https://xykt-fix.github.io/play/a02e/index.m3u8

🌐央视频道,#genre#
CCTV15-音乐,http://78962588856486165751857.iepose.cn/673168223
CCTV7-国防军事,http://78962588856486165751857.iepose.cn/673168121
CCTV10-科教,http://78962588856486165751857.iepose.cn/624878405

🎬电视剧集,#genre#
太平年,http://cjx.999315.xyz/yzzy/20260201/16442_cd3b6e78/index.m3u8

📡卫视频道,#genre#
山东卫视,https://www.yangshipin.cn/tv/home?pid=600002513

🎬综艺频道,#genre#
女孩好野,https://v.lzcdn23.com/20240706/2134_19849936/2000k/hls/mixed.m3u8

卫视频道,#genre#
江苏卫视,http://drive.mxmy.net:8888/udp/239.3.1.135:8028
东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
冷漠-你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url

🌐央视频道,#genre#
CCTV8-电视剧,http://78962588856486165751857.iepose.cn/624878356

👨‍👩‍👦‍👦经典小品,#genre#
快乐老爸,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673803342239_hlsb.m3u8
暖冬,https://txmov2.a.kwimgs.com/bs3/video-hls/5245849238305767635_hlsb.m3u8

🎬综艺频道,#genre#
女孩好野,https://v.lzcdn23.com/20241007/5763_4f7d5dfc/2000k/hls/mixed.m3u8

🌐央视频道,#genre#
CCTV6-电影,http://78962588856486165751857.iepose.cn/624878396

体育频道,#genre#
五星体育,https://cdn15.163189.xyz/163189/wxty

🎬综艺频道,#genre#
女孩好野,https://v.cdnlz18.com/20240831/16188_dcb990b5/2000k/hls/mixed.m3u8

👨‍👩‍👦‍👦经典小品,#genre#
警察与督察,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464357625245633_hlsb.m3u8

🌐央视频道,#genre#
CCTV4-中文国际,http://78962588856486165751857.iepose.cn/608807416
国🔊'01咪咕评述,http://rihou.cc:555/tv/01世杯咪评评

📡卫视频道,#genre#
陕西卫视,http://78962588856486165751857.iepose.cn/738910838
粤🔊04咪咕旁述,http://rihou.cc:555/tv/04世杯咪旁述

电影频道,#genre#
靖天映画,https://cdn12.178.indevs.in/163189/jtyh
国'🔊02咪咕评述,http://rihou.cc:555/tv/02世杯咪述评
国'🔊04咪咕评述,http://rihou.cc:555/tv/04世杯咪述评
粤'🔊04咪咕旁述,http://rihou.cc:555/tv/04世杯咪述旁
粤🔊03咪咕旁述,http://rihou.cc:555/tv/03世杯咪旁述

广东频道,#genre#
广东珠江,http://ikuai.cyruslee.top:8888/udp/239.77.0.1:5146
国🔊02咪咕评述,http://rihou.cc:555/tv/02世杯咪评述

电影频道,#genre#
采昌影剧台,https://cdn12.178.indevs.in/163189/ccyj

🌐央视频道,#genre#
CCTV11-戏曲,http://78962588856486165751857.iepose.cn/667987558
国'🔊01咪咕评述,http://rihou.cc:555/tv/01世杯咪述评
国🔊01咪咕评述,http://rihou.cc:555/tv/01世杯咪评述
粤'🔊02咪咕旁述,http://rihou.cc:555/tv/02世杯咪述旁
国🔊03咪咕评述,http://rihou.cc:555/tv/03世杯咪评述
国🔊04咪咕评述,http://rihou.cc:555/tv/04世杯咪评述
国🔊'02咪咕评述,http://rihou.cc:555/tv/02世杯咪评评
CCTV14-少儿,http://78962588856486165751857.iepose.cn/624878440
粤🔊01咪咕旁述,http://rihou.cc:555/tv/01世杯咪旁述
粤🔊'03咪咕旁述,http://rihou.cc:555/tv/03世杯咪旁旁
冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
粤🔊'04咪咕旁述,http://rihou.cc:555/tv/04世杯咪旁旁
粤🔊'02咪咕旁述,http://rihou.cc:555/tv/02世杯咪旁旁

广东频道,#genre#
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$LR•IPV4『线路20』
粤'🔊01咪咕旁述,http://rihou.cc:555/tv/01世杯咪述旁
国'🔊03咪咕评述,http://rihou.cc:555/tv/03世杯咪述评
粤'🔊03咪咕旁述,http://rihou.cc:555/tv/03世杯咪述旁

央视频道,#genre#
CCTV-9,https://www.nettvpro.xyz/player/videojs.php?url=http://117.161.12.116/live/program/live/cctv9hd8m/8000000/mnf.m3u8
国🔊'04咪咕评述,http://rihou.cc:555/tv/04世杯咪评评
CCTV-9,https://www.nettvpro.xyz/player/videojs.php?url=http://123.184.28.3/hlslive-tx-cdn.ysp.cctv.cn/012/2024078603.m3u8

🎬综艺频道,#genre#
女孩好野,https://v.cdnlz18.com/20240824/15864_80958f91/2000k/hls/mixed.m3u8
兵团卫视咪咕,http://rihou.cc:555/tv/[mg]兵团卫视

广东频道,#genre#
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8

🎬电视剧集,#genre#
大生意人,http://cjx.999315.xyz/yzzy/20251210/8664_6562a2c4/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251212/3105_37e7897f/index.m3u8

央视频道,#genre#
CCTV-9,https://xykt-fix.github.io/Y77.m3u8

🎬电视剧集,#genre#
大生意人,http://cjx.999315.xyz/yzzy/20251209/1744_418ef612/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251209/2805_564645fb/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251212/3104_75b9b6dc/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251209/1743_955a1584/index.m3u8

📺重庆贵州,#genre#
黔西1,http://xzh.gzoa.top:8881/rtp/238.255.2.161:5999

🎬电视剧集,#genre#
大生意人,http://cjx.999315.xyz/yzzy/20251208/2648_eb06b9db/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251210/8663_1f9702db/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251206/8464_9079ea52/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251208/2649_30f8f6b9/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251209/2804_4ab52371/index.m3u8
孟庭苇-春雪,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/5ZFrpzPk37KvY7CaTUj%40%40hd.m3u8

🌐央视频道,#genre#
CCTV13-新闻,http://78962588856486165751857.iepose.cn/608807423

央视频道,#genre#
CCTV-11,https://xykt-fix.github.io/play/a02b/index.m3u8

🎬综艺频道,#genre#
女孩好野,https://v.cdnlz18.com/20240720/14631_8821fa09/2000k/hls/mixed.m3u8
陕西卫视咪咕,http://rihou.cc:555/tv/[mg]陕西卫视

央视频道,#genre#
CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
CCTV-4,https://www.nettvpro.xyz/player/videojs.php?url=http://117.161.12.116/live/program/live/cctv4hd8m/8000000/mnf.m3u8

广东频道,#genre#
广东珠江,http://jellyfin.cyruslee.top:8888/udp/239.77.0.1:5146

👨‍👩‍👦‍👦经典小品,#genre#
那能一样吗,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634342169917066_hlsb.m3u8

🎬电视剧集,#genre#
大生意人,http://cjx.999315.xyz/yzzy/20251205/8369_3d9f8ee1/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251206/8463_c8194823/index.m3u8
江西音乐,http://lhttp.qingting.fm/live/1802/64k.mp3
大生意人,http://cjx.999315.xyz/yzzy/20251205/8368_83004190/index.m3u8
浙江音乐,https://lhttp.qingting.fm/live/4866/64k.mp3
广东汽车,https://lhttp.qingting.fm/live/1262/64k.mp3
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
广东音乐,https://lhttp.qingting.fm/live/1260/64k.mp3
亚洲天空,https://lhttp.qingting.fm/live/20071/64k.mp3

🎬综艺频道,#genre#
女孩好野,https://v.cdnlz18.com/20240713/14122_819cafac/2000k/hls/mixed.m3u8
HD音乐,https://lhttp.qingting.fm/live/15318341/64k.mp3
四川音乐,https://lhttp.qingting.fm/live/1110/64k.mp3
广西音乐,https://lhttp.qingting.fm/live/4875/64k.mp3

体育频道,#genre#
CCTV-5+,https://cdn16.163189.xyz/163189/cctv5p-2
亚洲经典,https://lhttp.qingting.fm/live/5021912/64k.mp3
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
重庆音乐,https://lhttp.qingting.fm/live/647/64k.mp3
孟庭苇-雾里看花,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8

🎬电视剧集,#genre#
大生意人,http://cjx.999315.xyz/yzzy/20251204/10653_4bf9cd0c/index.m3u8
亚洲音乐,https://lhttp.qingting.fm/live/5022405/64k.mp3
大生意人,http://cjx.999315.xyz/yzzy/20251203/25751_78e3b5ca/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251202/10536_3e2500c5/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251204/10652_73d13a25/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251202/10535_d3e6cd9f/index.m3u8
大生意人,http://cjx.999315.xyz/yzzy/20251203/25752_be03f76c/index.m3u8
亚洲粤语,https://lhttp.qingting.fm/live/15318569/64k.mp3
太平年,http://cjx.999315.xyz/yzzy/20260127/12577_a01ef14c/index.m3u8
